Protein;3.8;4.0;4.2;4.4;4.6000000000000005;4.800000000000001;5.000000000000001;5.200000000000001;5.400000000000001;5.600000000000001;5.800000000000002;6.000000000000002;6.200000000000002;6.400000000000002;6.600000000000002;6.8000000000000025;7.000000000000003;7.200000000000003;7.400000000000003;7.600000000000003;7.800000000000003;8.000000000000004;8.200000000000003;8.400000000000002;8.600000000000001;8.8;9.0;9.2;9.399999999999999
1dpq;0.0;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5882352941176471;0.5263157894736842;0.5;0.5;0.5;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.6363636363636364;0.6363636363636364;0.6363636363636364;0.6363636363636364
1fsd;0.0;0.16666666666666666;0.16666666666666666;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.42857142857142855;0.375;0.375;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3157894736842105;0.3;0.3;0.3;0.2857142857142857;0.2727272727272727;0.2727272727272727;0.2727272727272727;0.34782608695652173;0.3333333333333333;0.3333333333333333;0.3076923076923077;0.3076923076923077;0.42857142857142855;0.41379310344827586
1hz3;0.0;0.6111111111111112;0.6111111111111112;0.6111111111111112;0.6111111111111112;0.6111111111111112;0.6111111111111112;0.631578947368421;0.6;0.5853658536585366;0.5714285714285714;0.5581395348837209;0.5652173913043478;0.5306122448979592;0.52;0.49056603773584906;0.5;0.5;0.5;0.5079365079365079;0.49230769230769234;0.48484848484848486;0.4927536231884058;0.5;0.5;0.4931506849315068;0.5;0.475;0.475
1jbl;0.42857142857142855;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.7058823529411765;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6;0.5714285714285714;0.5714285714285714;0.5454545454545454;0.5;0.46153846153846156;0.42857142857142855;0.41379310344827586;0.41379310344827586;0.41379310344827586;0.41379310344827586;0.41379310344827586;0.41379310344827586;0.4;0.4;0.4;0.4;0.4;0.4;0.3870967741935484;0.3870967741935484
1y32;0.16;0.4375;0.4375;0.4375;0.4375;0.4375;0.47058823529411764;0.45714285714285713;0.43243243243243246;0.42857142857142855;0.42857142857142855;0.4;0.375;0.375;0.3673469387755102;0.3673469387755102;0.3673469387755102;0.36;0.36;0.34615384615384615;0.33962264150943394;0.33962264150943394;0.33962264150943394;0.4;0.38596491228070173;0.41379310344827586;0.41379310344827586;0.41379310344827586;0.41379310344827586
1z2t;0.34782608695652173;0.34782608695652173;0.34782608695652173;0.34782608695652173;0.34782608695652173;0.4166666666666667;0.48;0.42857142857142855;0.4;0.4;0.4;0.45161290322580644;0.45161290322580644;0.4117647058823529;0.4;0.4;0.4;0.4;0.4;0.3783783783783784;0.3783783783783784;0.3684210526315789;0.3684210526315789;0.41025641025641024;0.41025641025641024;0.4;0.38095238095238093;0.36363636363636365;0.36363636363636365
2b0y;0.4444444444444444;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.8333333333333334;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7142857142857143;0.6666666666666666;0.625;0.625;0.625;0.625;0.625;0.625;0.625;0.625;0.625;0.625;0.5882352941176471
2gd3;0.15384615384615385;0.42424242424242425;0.42424242424242425;0.42424242424242425;0.42424242424242425;0.42424242424242425;0.4117647058823529;0.3783783783783784;0.42857142857142855;0.4090909090909091;0.3829787234042553;0.39215686274509803;0.39215686274509803;0.39215686274509803;0.38461538461538464;0.37735849056603776;0.37037037037037035;0.36363636363636365;0.36363636363636365;0.36363636363636365;0.36363636363636365;0.39285714285714285;0.42105263157894735;0.4406779661016949;0.43333333333333335;0.43333333333333335;0.43333333333333335;0.4262295081967213;0.4262295081967213
2iwj;0.0;0.45161290322580644;0.45161290322580644;0.45161290322580644;0.45161290322580644;0.4375;0.42424242424242425;0.42424242424242425;0.42424242424242425;0.4;0.3684210526315789;0.3333333333333333;0.3111111111111111;0.30434782608695654;0.30434782608695654;0.2916666666666667;0.2916666666666667;0.2857142857142857;0.2857142857142857;0.32;0.3137254901960784;0.3137254901960784;0.34615384615384615;0.34615384615384615;0.35714285714285715;0.3389830508474576;0.36666666666666664;0.3492063492063492;0.35294117647058826
2lke;0.38461538461538464;0.6;0.6;0.6;0.6;0.6;0.6;0.6;0.6060606060606061;0.5882352941176471;0.5714285714285714;0.5714285714285714;0.5555555555555556;0.5405405405405406;0.5263157894736842;0.5;0.47619047619047616;0.5116279069767442;0.5;0.5106382978723404;0.5106382978723404;0.5106382978723404;0.4897959183673469;0.4897959183673469;0.5098039215686274;0.5098039215686274;0.5;0.5;0.5555555555555556
